code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd
28060373,"IES ""LAZARO CARRETER""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle pio baroja 7, 28806, Alcalá de Henares. ",918770290,918833019,http://www.educa.madrid.org/ies.lazarocarreter.alcala,ies.lazarocarreter.alcala@educa.madrid.org,Jornada continua,Alcalá de Henares,ESO - Bach,,,
28030903,"IES ""MATEO ALEMAN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida del ejército 89, 28802, Alcalá de Henares. ",918882431/918882264,918889710,http://www.educa.madrid.org/ies.mateoaleman.alcala,ies.mateoaleman.alcala@educa.madrid.org,Jornada continua,Alcalá de Henares,ESO - Bach - FPB FPGM - FPGS,,,
28700684,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA ALCALA DE HENARES""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle entrepeñas 2, 28802, Alcalá de Henares. ",918836280,918836280,http://www.educa.madrid.org/eoep.at.alcala,eoep.at.alcala@educa.madrid.org,,Alcalá de Henares,,,,
28700313,"EOEP GENERAL ""EQUIPO GENERAL ALCALA DE HENARES""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle entrepeñas 2, 28802, Alcalá de Henares. ",918814145/918814115,918787310,http://www.educa.madrid.org/eoep.alcala,eoep.alcala@educa.madrid.org,,Alcalá de Henares,,,,
28080980,"CP INF-PRI ""VIRGEN DE LA OLIVA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de las escuelas 3, 28818, Anchuelo. ",914986450,,http://www.educa.madrid.org/cp.virgendelaoliva.anchuelo,cp.virgendelaoliva.anchuelo@educa.madrid.org,Sin tipo de jornada identificada,Anchuelo,InfII - Pri,,,
28042978,"CP INF-PRI ""ANTONIO MACHADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle tenerife s/n, 28500, Arganda del Rey. ",918704741,918718095,http://www.educa.madrid.org/cp.machado.arganda,cp.machado.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28069741,"CP INF-PRI ""BENITO PEREZ GALDOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle león felipe 32, 28500, Arganda del Rey. ",918759191/691831816,918759191,http://www.educa.madrid.org/cp.perezgaldos.arganda,cp.perezgaldos.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28031971,"CP INF-PRI ""CARRETAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle grupo escolar 1, 28500, Arganda del Rey. ",918710827/682484272,,http://www.educa.madrid.org/cp.carretas.arganda,cp.carretas.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28030848,"CP INF-PRI ""FEDERICO GARCIA LORCA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida del niño jesus 1, 28500, Arganda del Rey. ",918711847,918710508,http://www.educa.madrid.org/cp.garcialorca.arganda,cp.garcialorca.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfI - InfII - Pri,,,
28032390,"CP INF-PRI ""LEON FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle siete vientos s/n, 28500, Arganda del Rey. ",918715438/627576802,918704091,http://www.educa.madrid.org/cp.leonfelipe.arganda,cp.leonfelipe.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28031026,"CP INF-PRI ""MIGUEL HERNANDEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle doctor marañón 7, 28500, Arganda del Rey. ",918702392,918718141,http://www.educa.madrid.org/cp.miguelhernandez.arganda,cp.miguelhernandez.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28001681,"CP INF-PRI ""NUESTRA SEÑORA DE LA MILAGROSA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle leonor de cortinas 2, 28500, Arganda del Rey. ",918710205,918700900,http://www.educa.madrid.org/cp.milagrosa.arganda,cp.milagrosa.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28038124,"CP INF-PRI ""ROSALIA DE CASTRO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle rosa luxemburgo 2, 28500, Arganda del Rey. ",918715575,918715283,http://www.educa.madrid.org/cp.rosaliadecastro.arganda,cp.rosaliadecastro.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri - ESO,,,
28001770,"CP INF-PRI ""SAN JUAN BAUTISTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle isaac peral 20, 28500, Arganda del Rey. ",918700113,918702196,http://www.educa.madrid.org/cp.sanjuanbautista.arganda,cp.sanjuanbautista.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,InfII - Pri,,,
28042875,"CEPA ""ENRIQUE TIERNO GALVAN""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle real 94, 28500, Arganda del Rey. ",918716668/918712846,918701683,http://www.educa.madrid.org/cepa.arganda,cepa.arganda@educa.madrid.org,Sin tipo de jornada identificada,Arganda del Rey,PProf - EPA,,,
28001769,"IES ""EL CARRASCAL""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida del instituto s/n, 28500, Arganda del Rey. ",918760082,918701851,http://www.educa.madrid.org/ies.elcarrascal.arganda,ies.elcarrascal.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,ESO - Bach,,,
28039724,"IES ""GRANDE COVIAN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"camino del molino 8, 28500, Arganda del Rey. ",918700363,918700453,http://www.educa.madrid.org/ies.grandecovian.arganda,ies.grandecovian.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,ESO - Bach,,,
28058627,"IES ""JOSE SARAMAGO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"camino de valdearganda 8, 28500, Arganda del Rey. ",918757890,918712127,http://www.educa.madrid.org/ies.josesaramago.arganda,ies.josesaramago.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,ESO - Bach,,,
28036981,"IES ""LA POVEDA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle monte potrero s/n, 28500, Arganda del Rey. ",918715312,918704123,http://www.educa.madrid.org/ies.lapoveda.arganda,ies.lapoveda.arganda@educa.madrid.org,Jornada continua,Arganda del Rey,ESO - Bach - FPB PProf - FPGM - FPGS,,,
28700696,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA ARGANDA DEL REY""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de la azucarera 2, 28500, Arganda del Rey. ",918353921,,http://www.educa.madrid.org/eoep.at.arganda,eoep.at.arganda@educa.madrid.org,,Arganda del Rey,,,,
28701241,"EOEP GENERAL ""EQUIPO GENERAL ARGANDA DEL REY""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNDAD DE MADRID,Madrid-Este,"del niño jesús 1, 28500, Arganda del Rey. ",918716908,,http://www.educa.madrid.org/eoep.arganda,eoep.arganda@educa.madrid.org,,Arganda del Rey,,,,
28001824,"CP INF-PRI ""BELMONTE DE TAJO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle tomás díaz vázquez 8, 28390, Belmonte de Tajo. ",918747247/690080050,918747386,http://www.educa.madrid.org/cp.belmontedetajo.belmonte,cp.belmontedetajo.belmonte@educa.madrid.org,Jornada continua,Belmonte de Tajo,InfII - Pri,,,
28065841,"IES ""NUEVO EN CAMPO REAL""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de la circunvalación 3, 28510, Campo Real. ",918765070,918733915,http://www.educa.madrid.org/sies.lapoveda.camporeal,sies.lapoveda.camporeal@educa.madrid.org,Jornada continua,Campo Real,ESO - Bach,,,
28063933,"CP INF-PRI ""SANTA LUCIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de tielmes 20, 28560, Carabaña. ",918723041,918723041,http://www.educa.madrid.org/cp.santalucia.carabana,cp.santalucia.carabana@educa.madrid.org,Jornada continua,Carabaña,InfII - Pri,,,
28002646,"CP INF-PRI ""HERMANOS ORTIZ DE ZARATE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle sociedad de cosecheros 2, 28370, Chinchón. ",918940961/639728389,918941028,http://www.educa.madrid.org/cp.ortizdezarate.chinchon,cp.ortizdezarate.chinchon@educa.madrid.org,Jornada continua,Chinchón,InfII - Pri,,,
28040684,"IES ""CARPE DIEM""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle álvarez laviada 3, 28370, Chinchón. ",918940214,918935138,http://www.educa.madrid.org/ies.carpediem.chinchon,ies.carpediem.chinchon@educa.madrid.org,Jornada continua,Chinchón,ESO - Bach,,,
28002245,"CP INF-PRI ""APIS AURELIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle madrid 28, 28380, Colmenar de Oreja. ",918943309/910641836,,http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja,cp.apisaurelia.colmenardeoreja@educa.madrid.org,Jornada continua,Colmenar de Oreja,InfII - Pri,,,
28044197,"EEI ""LA CAÑADA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de berlín 25, 28822, Coslada. ",916733886/696516752,,http://www.educa.madrid.org/eei.lacanada.coslada,eei.lacanada.coslada@educa.madrid.org,Jornada continua,Coslada,InfI,,,
28047666,"EEI ""LA RAMPA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle chile s/n, 28822, Coslada. ",916741473/682917942,916741473,http://www.educa.madrid.org/eei.larampa.coslada,eei.larampa.coslada@educa.madrid.org,Jornada continua,Coslada,InfI,,,
28074591,"CP INF-PRI ""ALFREDO LANDA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de lisboa 9, 28822, Coslada. ",916715082,916716036,http://www.educa.madrid.org/cp.alfredolanda.coslada,cp.alfredolanda.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28074608,"CP INF-PRI ""ANTONI TAPIES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle venezuela 12, 28823, Coslada. ",916714733/648259119,916714733,http://www.educa.madrid.org/cp.antonitapies.coslada,cp.antonitapies.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28037557,"CP INF-PRI ""BLAS DE OTERO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la virgen de la cabeza s/n, 28821, Coslada. ",916736620,916696918,http://www.educa.madrid.org/cp.blasdeotero.coslada,cp.blasdeotero.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28042164,"CP INF-PRI ""EL OLIVO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa s/n, 28821, Coslada. ",916722753,916739596,http://www.educa.madrid.org/cp.elolivo.coslada,cp.elolivo.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28041743,"CP INF-PRI ""FELIX RODRIGUEZ DE LA FUENTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa 142, 28822, Coslada. ",916691452/689903707,916691452,http://www.educa.madrid.org/cp.rodriguezdelafu.coslada,cp.rodriguezdelafu.coslada@educa.madrid.org,Jornada partida,Coslada,InfII - Pri,,,
28029901,"CP INF-PRI ""GONZALO DE BERCEO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa s/n, 28821, Coslada. ",916725616/618085517,916725616,http://www.educa.madrid.org/cp.gonzalodeberceo.coslada,cp.gonzalodeberceo.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28029913,"CP INF-PRI ""MENENDEZ PIDAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa 144, 28822, Coslada. ",916725622/916730818,916725622,http://www.educa.madrid.org/cp.menendezpidal.coslada,cp.menendezpidal.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28035408,"CP INF-PRI ""PABLO NERUDA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle chile 132, 28822, Coslada. ",916734552,916743199,http://www.educa.madrid.org/cp.neruda.coslada,cp.neruda.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28035411,"CP INF-PRI ""ROSALIA DE CASTRO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle méjico 18, 28823, Coslada. ",916734078,916734078,http://www.educa.madrid.org/cp.rosaliadecastro.coslada,cp.rosaliadecastro.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28002543,"CP INF-PRI ""SAN ESTEBAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de san pablo 29, 28823, Coslada. ",916731330/620745255,,http://www.educa.madrid.org/cp.sanesteban.coslada,cp.sanesteban.coslada@educa.madrid.org,Jornada continua,Coslada,InfI - InfII - Pri,,,
28002464,"CP INF-PRI ""SAN PABLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la iglesia 13, 28821, Coslada. ",916711196,916711196,http://www.educa.madrid.org/cp.sanpablo.coslada,cp.sanpablo.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28033692,"CP INF-PRI ""SENECA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de león felipe 1, 28822, Coslada. ",916731561,916731561,http://www.educa.madrid.org/cp.seneca.coslada,cp.seneca.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28028337,"CP INF-PRI ""TORRES QUEVEDO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle argentina 2, 28823, Coslada. ",916717298,916717298,http://www.educa.madrid.org/cp.torresquevedo.coslada,cp.torresquevedo.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28033734,"CP INF-PRI ""VILLALAR""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de berlín 2, 28822, Coslada. ",916731573,916731573,http://www.educa.madrid.org/cp.villalar.coslada,cp.villalar.coslada@educa.madrid.org,Jornada continua,Coslada,InfI - InfII - Pri,,,
28073941,"CP INF-PRI ""WILLIAM SHAKESPEARE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle puerto de bilbao 1, 28821, Coslada. ",910558150/630807676,,http://www.educa.madrid.org/cp.williamshakespeare.coslada,cp.williamshakespeare.coslada@educa.madrid.org,Jornada continua,Coslada,InfII - Pri,,,
28037818,"CP EE ""GUADARRAMA""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa s/n, 28821, Coslada. ",916712793,916712793,http://www.educa.madrid.org/cpee.guadarrama.coslada,cpee.guadarrama.coslada@educa.madrid.org,Jornada partida,Coslada,EDES,,,
28078560,"CP EE ""ROSA PARKS""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de berlín 24, 28822, Coslada. ",914851631,,http://www.educa.madrid.org/cpee.rosaparks.coslada,cpee.rosaparks.coslada@educa.madrid.org,Sin tipo de jornada identificada,Coslada,EDES,,,
28038631,"CEPA ""COSLADA""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de la cañada 44, 28823, Coslada. ",916726226,916746049,http://www.educa.madrid.org/cepa.coslada,cepa.coslada@educa.madrid.org,Sin tipo de jornada identificada,Coslada,PProf - EPA,,,
28041391,"IES ""ANTONIO GAUDI""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle del júcar 1, 28823, Coslada. ",916733314,916733427,http://www.educa.madrid.org/ies.antoniogaudi.coslada,ies.antoniogaudi.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach - FPGM FPGS,,,
28042607,"IES ""LUIS BRAILLE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de luis braille 42, 28822, Coslada. ",916698191/916698191,,http://www.educa.madrid.org/ies.luisbraille.coslada,ies.luisbraille.coslada@educa.madrid.org,Jornada continua,Coslada,FPB - PProf - FPGM FPGS,,,
28044318,"IES ""LUIS GARCIA BERLANGA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la virgen del mar s/n, 28821, Coslada. ",916695610/916696666,916735613,http://www.educa.madrid.org/ies.garciaberlanga.coslada,ies.garciaberlanga.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach,,,
28045037,"IES ""MANUEL DE FALLA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de manuel azaña 32, 28822, Coslada. ",916691182,916691492,http://www.educa.madrid.org/ies.manueldefalla.coslada,ies.manueldefalla.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach,,,
28028350,"IES ""MARIA MOLINER""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de españa 115, 28822, Coslada. ",916710784,916723611,http://www.educa.madrid.org/ies.mariamoliner.coslada,ies.mariamoliner.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach,,,
28002580,"IES ""MIGUEL CATALÁN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de josé gárate s/n, 28823, Coslada. ",916727142,916727111,http://www.educa.madrid.org/ies.miguelcatalan.coslada,ies.miguelcatalan.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach - FPB FPGM - FPGS,,,
28038151,"IES ""RAFAEL ALBERTI""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la virgen de la cabeza 29, 28821, Coslada. ",916691944/916692040,916693203,http://www.educa.madrid.org/ies.alberti.coslada,ies.alberti.coslada@educa.madrid.org,Jornada continua,Coslada,ESO - Bach,,,
28700337,"EOEP GENERAL ""EQUIPO GENERAL COSLADA""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la virgen de la cabeza 2, piso: B, 28821, Coslada. ",916733312/914990324,916697748,http://www.educa.madrid.org/eoep.coslada,eoep.coslada@educa.madrid.org,,Coslada,,,,
28002671,"CP INF-PRI ""ANGEL BERZAL FERNANDEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"camino del fresno de torote s/n, 28814, Daganzo de Arriba. ",918841258,,http://www.educa.madrid.org/cp.angelberzalfern.daganzo,cp.angelberzalfern.daganzo@educa.madrid.org,Jornada continua,Daganzo de Arriba,InfII - Pri,,,
28060385,"IES ""MIGUEL DE CERVANTES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida del conde de coruña 31, 28814, Daganzo de Arriba. ",918841825,918841830,http://www.educa.madrid.org/ies.migueldecervantes.daganzo,ies.migueldecervantes.daganzo@educa.madrid.org,Jornada continua,Daganzo de Arriba,ESO - Bach,,,
28067604,"CP INF-PRI-SEC ""SALVADOR DE MADARIAGA""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Este,"calle la lámpara s/n, 28814, Daganzo de Arriba. ",918848589/918848589,918848590,http://www.educa.madrid.org/cp.salvadordemadariaga.daganzo,cp.salvadordemadariaga.daganzo@educa.madrid.org,Jornada continua,Daganzo de Arriba,InfII - Pri - ESO,,,
28002737,"CP INF-PRI ""CARLOS RUIZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle del prado 2, 28595, Estremera. ",918721356,918721649,http://www.educa.madrid.org/cp.carlosruiz.estremera,cp.carlosruiz.estremera@educa.madrid.org,Jornada continua,Estremera,InfII - Pri,,,
28073938,"CP INF-PRI ""CHARLES DICKENS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle berlín 1, 28890, Loeches. ",918851261,918851946,http://www.educa.madrid.org/cp.charlesdickens.loeches,cp.charlesdickens.loeches@educa.madrid.org,Jornada continua,Loeches,InfII - Pri,,,
28065565,"CP INF-PRI ""CONDE DUQUE DE OLIVARES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"plaza duquesa de alba 3, 28890, Loeches. ",918851321,918308513,http://www.educa.madrid.org/cp.condeduquedeolivares.loeches,cp.condeduquedeolivares.loeches@educa.madrid.org,Jornada continua,Loeches,InfII - Pri,,,
28003961,"CP INF-PRI ""DUQUE DE ALBA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida argentina 2, 28890, Loeches. ",918851010,918308572,http://www.educa.madrid.org/cp.duquedealba.loeches,cp.duquedealba.loeches@educa.madrid.org,Jornada continua,Loeches,InfII - Pri,,,
28076381,"IES ""NUEVO EN LOECHES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle tomillo 3, 28890, Loeches. ",916741413,916741814,http://www.educa.madrid.org/sies.luisdegongora.loeches,sies.luisdegongora.loeches@educa.madrid.org,Sin tipo de jornada identificada,Loeches,ESO - Bach,,,
28024460,"CP INF-PRI ""GENERAL IZQUIERDO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,MINISTERIO DE DEFENSA,Madrid-Este,"calle juan de austria 40, 28330, San Martín de la Vega. ",918946438/638925407,918937684,http://www.educa.madrid.org/cp.generalizquierd.sanmartindelavega,cp.generalizquierd.sanmartindelavega@educa.madrid.org,Jornada partida,San Martín de la Vega,InfII - Pri,,,
28049493,"CP INF-PRI ""GLORIA FUERTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la estación 36, 28880, Meco. ",918861614,918861614,http://www.educa.madrid.org/cp.gloriafuertes.meco,cp.gloriafuertes.meco@educa.madrid.org,Jornada continua,Meco,InfII - Pri,,,
28022876,"CP INF-PRI ""SAN SEBASTIAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la estación 35, 28880, Meco. ",918860180,918860180,http://www.educa.madrid.org/cp.sansebastian.meco,cp.sansebastian.meco@educa.madrid.org,Jornada continua,Meco,InfII - Pri,,,
